TIME,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,Load,year,month,day,hour,weekday,load_lag_1,load_lag_24,load_rolling_mean_24,load_rolling_std_24
2024-11-05 09:00:00,13563.07,1437.07,6800.6,1444.64,11966.97,3592.01,6800.15,1100.47,46704.97,2024,11,5,9,1,46492.44,53198.43,52025.345,6660.060688543812
2024-11-05 10:00:00,13623.29,1486.07,6779.85,1466.75,12129.2,3609.47,6845.37,1083.67,47023.67,2024,11,5,10,1,46704.97,55274.12,51681.576250000006,6697.901551811818
2024-11-05 11:00:00,13754.1,1463.19,6717.36,1453.39,12271.25,3636.51,6905.26,1065.36,47266.42,2024,11,5,11,1,47023.67,57284.4,51264.16041666666,6645.507363811518
2024-11-05 12:00:00,13970.21,1519.9,6691.24,1430.33,12360.45,3646.33,6955.42,1071.29,47645.17,2024,11,5,12,1,47266.42,58443.16,50814.244166666664,6502.322435490677
2024-11-05 13:00:00,14195.24,1594.37,6695.0,1435.13,12480.82,3769.55,7024.55,1082.51,48277.17,2024,11,5,13,1,47645.17,59500.05,50346.62416666667,6249.139111054521
2024-11-05 14:00:00,14740.33,1603.73,6732.28,1437.45,12762.33,3926.45,7102.05,1107.31,49411.94,2024,11,5,14,1,48277.17,60169.92,49898.375,5889.357569476198
2024-11-05 15:00:00,15127.02,1616.25,6754.22,1450.31,12973.65,4096.67,7349.84,1133.69,50501.65,2024,11,5,15,1,49411.94,60099.16,49498.47875,5478.075539653422
2024-11-05 16:00:00,15034.07,1624.73,6817.3,1450.62,13057.44,4196.25,7678.41,1154.52,51013.34,2024,11,5,16,1,50501.65,59533.21,49143.48416666666,5059.5954163040215
2024-11-05 17:00:00,14709.74,1608.46,6783.79,1440.31,13027.95,4162.76,7863.06,1158.15,50754.22,2024,11,5,17,1,51013.34,58897.19,48804.19375,4632.050412830731
2024-11-05 18:00:00,14369.36,1589.03,6494.89,1289.48,12863.38,4111.36,7841.15,1169.53,49728.18,2024,11,5,18,1,50754.22,58395.7,48443.04708333333,4166.17855401896
2024-11-05 19:00:00,14485.99,1594.71,6441.48,1197.6,13166.97,4023.38,7828.07,1206.64,49944.84,2024,11,5,19,1,49728.18,57562.65,48125.638333333336,3705.9427666823904
2024-11-05 20:00:00,14264.3,1581.72,6675.02,1253.9,12927.09,3949.55,7641.46,1178.48,49471.51,2024,11,5,20,1,49944.84,56183.42,47845.97541666666,3302.757240725227
2024-11-05 21:00:00,13898.5,1544.5,6618.82,1255.25,12653.44,3788.87,7364.03,1138.58,48261.98,2024,11,5,21,1,49471.51,55354.6,47550.449583333335,2893.6684122456063
2024-11-05 22:00:00,13579.74,1459.74,6495.59,1278.5,12123.96,3569.84,6987.75,1102.39,46597.51,2024,11,5,22,1,48261.98,53186.35,47275.91458333333,2636.8800849401514
2024-11-05 23:00:00,12977.5,1374.29,6575.83,1347.77,11235.53,3316.97,6517.3,1048.72,44393.92,2024,11,5,23,1,46597.51,50308.95,47029.454999999994,2617.4241777527177
2024-11-06 00:00:00,12353.92,1279.61,6558.91,1305.38,10448.91,3125.09,6097.16,1010.31,42179.29,2024,11,6,0,2,44393.92,47573.85,46804.681666666664,2794.2961770960624
2024-11-06 01:00:00,11860.21,1216.91,6524.3,1270.1,9918.79,2942.77,5914.45,998.52,40646.05,2024,11,6,1,2,42179.29,45526.09,46601.34666666667,3056.6233167029004
2024-11-06 02:00:00,11482.19,1162.69,6436.51,1253.74,9593.48,2839.97,5701.2,992.21,39461.98,2024,11,6,2,2,40646.05,44017.67,46411.526249999995,3351.3019443720905
2024-11-06 03:00:00,11180.21,1158.85,6352.97,1241.64,9360.96,2850.6,5568.78,979.39,38693.39,2024,11,6,3,2,39461.98,43130.55,46226.64458333334,3649.3158447466203
2024-11-06 04:00:00,11052.19,1122.03,6389.09,1235.56,9305.24,2807.13,5512.85,976.81,38400.9,2024,11,6,4,2,38693.39,42465.68,46057.27875,3916.029654887249
2024-11-06 05:00:00,11195.97,1127.73,6351.33,1253.7,9605.33,2776.9,5610.32,991.64,38912.93,2024,11,6,5,2,38400.9,42730.15,45898.22791666666,4128.777223204108
2024-11-06 06:00:00,11546.13,1182.01,6368.99,1295.1,10230.59,3030.87,5881.48,1024.36,40559.54,2024,11,6,6,2,38912.93,43889.87,45759.464166666665,4253.297387470786
2024-11-06 07:00:00,12219.54,1306.32,6409.42,1377.14,11378.67,3251.96,6372.01,1101.5,43416.57,2024,11,6,7,2,40559.54,45884.13,45656.64916666667,4279.893835786688
2024-11-06 08:00:00,12451.2,1362.98,6470.95,1402.83,11824.7,3272.4,6571.64,1118.37,44475.08,2024,11,6,8,2,43416.57,46492.44,45572.592500000006,4282.574832313416
2024-11-06 09:00:00,12866.01,1386.8,6475.59,1400.44,11833.34,3306.74,6601.75,1115.15,44985.82,2024,11,6,9,2,44475.08,46704.97,45500.96125,4277.18499346388
2024-11-06 10:00:00,13385.77,1395.08,6478.43,1399.26,11800.02,3402.55,6607.45,1108.64,45577.21,2024,11,6,10,2,44985.82,47023.67,45440.69208333333,4264.969334549643
2024-11-06 11:00:00,14057.92,1477.68,6543.24,1404.64,11990.0,3553.14,6665.7,1106.73,46799.05,2024,11,6,11,2,45577.21,47266.42,45421.21833333333,4257.330818842187
2024-11-06 12:00:00,14734.56,1472.84,6613.79,1415.96,12145.68,3824.83,6734.08,1112.65,48054.38,2024,11,6,12,2,46799.05,47645.17,45438.268749999996,4267.4323471909565
2024-11-06 13:00:00,15274.03,1566.93,6657.34,1445.45,12276.06,4109.56,6911.96,1128.79,49370.12,2024,11,6,13,2,48054.38,48277.17,45483.80833333333,4304.713466846094
2024-11-06 14:00:00,15940.26,1640.84,6744.87,1467.92,12535.92,4341.61,7190.51,1164.82,51026.76,2024,11,6,14,2,49370.12,49411.94,45551.0925,4380.729925769162
2024-11-06 15:00:00,16290.56,1701.19,6851.36,1488.45,12816.75,4547.92,7529.39,1206.54,52432.16,2024,11,6,15,2,51026.76,50501.65,45631.53041666667,4491.896384042601
2024-11-06 16:00:00,16308.81,1730.34,6931.37,1493.09,13013.43,4710.74,7817.52,1226.15,53231.44,2024,11,6,16,2,52432.16,51013.34,45723.951250000006,4628.192503359837
2024-11-06 17:00:00,16179.72,1737.04,6889.5,1469.77,13156.28,4754.76,7946.88,1251.57,53385.52,2024,11,6,17,2,53231.44,50754.22,45833.58875,4781.173938832767
2024-11-06 18:00:00,16007.92,1693.23,6797.74,1462.75,13239.8,4611.01,7991.72,1257.88,53062.04,2024,11,6,18,2,53385.52,49728.18,45972.499583333345,4944.874001849435
2024-11-06 19:00:00,16002.55,1694.98,6685.95,1447.62,13421.7,4566.85,8059.42,1282.01,53161.09,2024,11,6,19,2,53062.04,49944.84,46106.51,5098.406602561295
2024-11-06 20:00:00,15892.07,1663.47,6529.14,1345.4,13193.86,4565.35,7969.04,1267.6,52425.92,2024,11,6,20,2,53161.09,49471.51,46229.61041666667,5217.463468349976
2024-11-06 21:00:00,15578.29,1616.97,6577.02,1405.13,12831.3,4412.12,7755.28,1236.42,51412.53,2024,11,6,21,2,52425.92,48261.98,46360.88333333333,5309.641858873222
2024-11-06 22:00:00,15132.45,1551.11,6515.52,1365.22,12283.5,4272.29,7494.3,1194.03,49808.42,2024,11,6,22,2,51412.53,46597.51,46494.67125000001,5356.112961628213
2024-11-06 23:00:00,14369.74,1433.02,6495.4,1303.68,11440.95,4081.7,7067.19,1131.81,47323.48,2024,11,6,23,2,49808.42,44393.92,46616.73625000001,5339.511990060113
2024-11-07 00:00:00,13660.21,1341.3,6454.5,1252.22,10635.33,3823.66,6579.96,1075.46,44822.63,2024,11,7,0,3,47323.48,42179.29,46726.87541666667,5270.820757247584
2024-11-07 01:00:00,13237.55,1299.89,6359.12,1221.24,10049.62,3666.94,6135.84,1017.69,42987.89,2024,11,7,1,3,44822.63,40646.05,46824.45208333334,5174.144536403796
2024-11-07 02:00:00,12903.49,1257.42,6342.16,1198.63,9691.58,3553.89,5978.92,998.56,41924.66,2024,11,7,2,3,42987.89,39461.98,46927.06375,5044.583907111814
2024-11-07 03:00:00,12649.48,1230.03,6380.93,1230.78,9413.88,3462.45,5869.79,987.84,41225.19,2024,11,7,3,3,41924.66,38693.39,47032.55541666666,4888.989018562369
2024-11-07 04:00:00,12634.28,1199.06,6419.58,1234.21,9348.16,3460.53,5869.96,982.01,41147.78,2024,11,7,4,3,41225.19,38400.9,47147.00875,4706.894250867813
2024-11-07 05:00:00,12854.68,1254.27,6591.96,1245.07,9564.54,3444.39,5995.24,988.32,41938.47,2024,11,7,5,3,41147.78,38912.93,47273.072916666664,4513.309019920689
2024-11-07 06:00:00,13317.02,1337.65,6721.42,1289.01,10120.56,3612.06,6322.49,1026.75,43746.96,2024,11,7,6,3,41938.47,40559.54,47405.88208333333,4351.150125805034
2024-11-07 07:00:00,13882.04,1461.84,6654.04,1356.63,11169.75,3804.65,6894.97,1103.41,46327.34,2024,11,7,7,3,43746.96,43416.57,47527.16416666666,4275.01990066729
2024-11-07 08:00:00,14082.52,1500.62,6563.68,1346.56,11538.94,3843.79,7143.45,1123.52,47143.09,2024,11,7,8,3,46327.34,44475.08,47638.331249999996,4226.618490052383
2024-11-07 09:00:00,14580.59,1556.76,6613.54,1403.57,11899.49,4013.68,7345.69,1131.61,48544.94,2024,11,7,9,3,47143.09,44985.82,47786.62791666667,4191.800000686363
2024-11-07 10:00:00,15268.6,1593.2,6685.48,1413.62,12117.05,4242.76,7554.33,1141.21,50016.24,2024,11,7,10,3,48544.94,45577.21,47971.5875,4188.0051701766315
2024-11-07 11:00:00,16093.52,1633.36,6746.61,1427.57,12357.01,4453.4,7803.57,1151.94,51666.97,2024,11,7,11,3,50016.24,46799.05,48174.4175,4246.223669811773
2024-11-07 12:00:00,16875.57,1648.96,6770.28,1440.59,12557.4,4744.51,8133.6,1168.65,53339.55,2024,11,7,12,3,51666.97,48054.38,48394.63291666666,4374.82851475621
2024-11-07 13:00:00,17540.3,1707.74,6842.98,1458.92,12728.51,4930.34,8589.04,1191.47,54989.29,2024,11,7,13,3,53339.55,49370.12,48628.76500000001,4575.084524233971
2024-11-07 14:00:00,18155.03,1734.53,6892.24,1477.49,12818.58,5015.86,9084.62,1223.32,56401.67,2024,11,7,14,3,54989.29,51026.76,48852.71958333333,4822.438944905535
2024-11-07 15:00:00,18428.91,1787.87,6920.86,1480.84,12838.63,5053.27,9512.21,1242.55,57265.15,2024,11,7,15,3,56401.67,52432.16,49054.09416666667,5072.815229668256
2024-11-07 16:00:00,18333.57,1795.41,6871.84,1433.71,12867.61,5087.55,9782.39,1253.36,57425.44,2024,11,7,16,3,57265.15,53231.44,49228.84416666667,5290.540210356382
2024-11-07 17:00:00,17785.73,1782.32,6523.16,1293.54,12868.16,5046.38,9829.33,1257.88,56386.5,2024,11,7,17,3,57425.44,53385.52,49353.885,5426.763786629817
2024-11-07 18:00:00,17012.54,1765.93,6372.32,1292.96,12984.09,4868.14,9710.36,1259.02,55265.36,2024,11,7,18,3,56386.5,53062.04,49445.689999999995,5510.217571985335
2024-11-07 19:00:00,16710.32,1785.31,6307.59,1308.67,13215.26,4829.47,9692.62,1273.16,55122.39,2024,11,7,19,3,55265.36,53161.09,49527.410833333335,5581.794528113351
2024-11-07 20:00:00,16288.6,1775.02,6339.85,1305.95,13313.18,4753.56,9486.03,1263.8,54525.99,2024,11,7,20,3,55122.39,52425.92,49614.91375,5645.308054095941
2024-11-07 21:00:00,15968.79,1739.37,6629.52,1347.8,13208.53,4601.05,9248.88,1255.29,53999.22,2024,11,7,21,3,54525.99,51412.53,49722.692500000005,5705.491239325345
2024-11-07 22:00:00,15506.23,1687.72,6671.16,1425.29,12883.86,4409.75,8898.14,1220.2,52702.36,2024,11,7,22,3,53999.22,49808.42,49843.27333333334,5737.870427545415
2024-11-07 23:00:00,14692.01,1574.01,6651.24,1329.33,12205.04,4178.83,8318.75,1168.39,50117.61,2024,11,7,23,3,52702.36,47323.48,49959.69541666666,5712.812509667721
2024-11-08 00:00:00,13929.07,1482.79,6707.07,1325.44,11506.04,3917.57,7720.43,1120.68,47709.08,2024,11,8,0,4,50117.61,44822.63,50079.96416666667,5629.742038454094
2024-11-08 01:00:00,13395.02,1392.87,6717.6,1303.82,10959.35,3550.77,7214.66,1102.34,45636.42,2024,11,8,1,4,47709.08,42987.89,50190.31958333333,5509.348512709105
2024-11-08 02:00:00,12998.98,1342.8,6613.68,1276.63,10501.06,3509.84,6851.9,1075.44,44170.33,2024,11,8,2,4,45636.42,41924.66,50283.88916666667,5380.424274619174
2024-11-08 03:00:00,12850.7,1326.58,6734.1,1269.61,10307.1,3422.14,6637.03,1065.17,43612.43,2024,11,8,3,4,44170.33,41225.19,50383.357500000006,5225.510524920349
2024-11-08 04:00:00,12839.06,1291.42,6590.11,1266.81,10181.92,3359.57,6518.18,1060.63,43107.69,2024,11,8,4,4,43612.43,41147.78,50465.020416666666,5088.4202703797855
2024-11-08 05:00:00,13031.51,1330.77,6489.27,1272.5,10292.91,3341.71,6574.9,1064.97,43398.52,2024,11,8,5,4,43107.69,41938.47,50525.855833333335,4989.820171391391
2024-11-08 06:00:00,13534.01,1386.09,6291.03,1314.45,10854.21,3447.29,6808.46,1081.38,44716.92,2024,11,8,6,4,43398.52,43746.96,50566.270833333336,4936.167007727854
2024-11-08 07:00:00,14093.69,1509.32,6353.93,1371.95,11928.8,3642.4,7333.21,1117.73,47351.03,2024,11,8,7,4,44716.92,46327.34,50608.92458333333,4902.251938328179
2024-11-08 08:00:00,14390.26,1558.78,6426.05,1412.92,12530.29,3712.19,7543.55,1139.5,48713.54,2024,11,8,8,4,47351.03,47143.09,50674.35999999999,4864.312873621246
2024-11-08 09:00:00,14964.91,1576.82,6444.42,1449.3,12972.6,3893.8,7804.38,1168.3,50274.52,2024,11,8,9,4,48713.54,48544.94,50746.425833333335,4844.163735035513
2024-11-08 10:00:00,15649.1,1632.89,6537.12,1475.34,13305.32,4135.49,8093.52,1191.41,52020.19,2024,11,8,10,4,50274.52,50016.24,50829.923749999994,4848.299526472922
2024-11-08 11:00:00,16281.03,1683.03,6571.38,1488.51,13613.42,4319.4,8387.16,1213.42,53557.35,2024,11,8,11,4,52020.19,51666.97,50908.68958333333,4877.755636033396
2024-11-08 12:00:00,16918.5,1732.36,6523.69,1500.24,13684.6,4477.6,8771.51,1210.55,54819.06,2024,11,8,12,4,53557.35,53339.55,50970.33583333334,4918.988095032156
2024-11-08 13:00:00,17388.77,1779.11,6502.6,1504.42,13805.14,4674.48,9108.39,1180.97,55943.88,2024,11,8,13,4,54819.06,54989.29,51010.11041666666,4956.6134554845385
2024-11-08 14:00:00,17783.08,1807.36,6448.8,1489.99,13837.94,4918.54,9476.87,1177.75,56940.34,2024,11,8,14,4,55943.88,56401.67,51032.555,4983.237151690713
2024-11-08 15:00:00,17980.85,1780.52,6489.77,1480.19,13851.04,5023.1,9642.78,1187.33,57435.59,2024,11,8,15,4,56940.34,57265.15,51039.656666666655,4992.6180903014265
2024-11-08 16:00:00,17788.29,1766.9,6513.42,1467.57,13765.21,4991.77,9373.28,1207.14,56873.58,2024,11,8,16,4,57435.59,57425.44,51016.6625,4963.112440434202
2024-11-08 17:00:00,17476.55,1756.63,6620.8,1470.19,13785.85,4924.15,8661.57,1218.26,55914.0,2024,11,8,17,4,56873.58,56386.5,50996.975,4941.776721003432
2024-11-08 18:00:00,17059.86,1757.72,6527.94,1423.78,13673.13,4805.89,8248.92,1221.02,54718.25,2024,11,8,18,4,55914.0,55265.36,50974.17875,4922.4548477486005
2024-11-08 19:00:00,16690.69,1681.76,6714.97,1448.63,13349.46,4716.26,7952.45,1245.55,53799.77,2024,11,8,19,4,54718.25,55122.39,50919.06958333333,4881.225525901025
2024-11-08 20:00:00,16263.66,1626.37,6761.98,1471.02,12913.59,4531.37,7648.68,1222.21,52438.88,2024,11,8,20,4,53799.77,54525.99,50832.10666666667,4832.5202185218395
2024-11-08 21:00:00,15918.89,1558.91,6801.26,1400.74,12478.51,4337.79,7449.83,1194.33,51140.27,2024,11,8,21,4,52438.88,53999.22,50712.98374999999,4786.069366432318
2024-11-08 22:00:00,15518.08,1487.02,6781.4,1302.78,11977.23,4149.29,7240.87,1162.15,49618.83,2024,11,8,22,4,51140.27,52702.36,50584.503333333334,4771.709933657965
2024-11-08 23:00:00,14961.49,1424.82,6780.74,1221.58,11350.85,3998.72,6896.53,1127.51,47762.23,2024,11,8,23,4,49618.83,50117.61,50486.362499999996,4805.829970936242
2024-11-09 00:00:00,14226.25,1365.49,6789.82,1233.56,10697.3,3809.08,6491.67,1069.64,45682.82,2024,11,9,0,5,47762.23,47709.08,50401.935,4874.055938547071
2024-11-09 01:00:00,13337.9,1306.59,6974.66,1441.46,10073.69,3610.8,6156.64,1064.87,43966.62,2024,11,9,1,5,45682.82,45636.42,50332.35999999999,4956.263754592357
2024-11-09 02:00:00,12626.98,1239.43,6924.23,1410.07,9644.9,3404.52,5860.94,1051.85,42162.91,2024,11,9,2,5,43966.62,44170.33,50248.7175,5080.166264273443
2024-11-09 03:00:00,12037.43,1189.37,6887.0,1308.03,9288.52,3303.15,5607.43,1043.8,40664.72,2024,11,9,3,5,42162.91,43612.43,50125.89625,5279.3144653026475
2024-11-09 04:00:00,11620.99,1171.1,6898.63,1404.39,9116.94,3216.26,5489.19,1041.57,39959.07,2024,11,9,4,5,40664.72,43107.69,49994.70375000001,5495.977856746639
2024-11-09 05:00:00,11398.94,1173.5,6875.35,1410.74,9115.02,3173.38,5433.24,1046.72,39626.89,2024,11,9,5,5,39959.07,43398.52,49837.5525,5741.2389791615915
2024-11-09 06:00:00,11396.23,1168.55,6926.62,1432.76,9361.6,3175.97,5511.66,1061.33,40034.72,2024,11,9,6,5,39626.89,44716.92,49642.46083333332,5996.677213930748
2024-11-09 07:00:00,11522.51,1198.61,6926.94,1459.64,9763.41,3192.71,5662.33,1100.42,40826.58,2024,11,9,7,5,40034.72,47351.03,49370.60875000001,6247.707681410666
2024-11-09 08:00:00,11678.14,1234.79,6964.32,1483.45,10135.41,3173.69,5811.78,1131.34,41612.94,2024,11,9,8,5,40826.58,48713.54,49074.75041666667,6445.178490040514
2024-11-09 09:00:00,12115.82,1316.45,6985.43,1512.29,10676.0,3251.59,6064.46,1155.08,43077.12,2024,11,9,9,5,41612.94,50274.52,48774.85875000001,6553.4629941310095
2024-11-09 10:00:00,12568.77,1373.05,7003.8,1525.44,11005.17,3351.86,6247.77,1157.57,44233.43,2024,11,9,10,5,43077.12,52020.19,48450.41041666667,6578.513030148774
2024-11-09 11:00:00,13027.62,1395.19,6987.53,1528.69,11207.23,3516.86,6416.97,1127.57,45207.66,2024,11,9,11,5,44233.43,53557.35,48102.50666666666,6517.190928329443
2024-11-09 12:00:00,13666.58,1435.86,6922.58,1522.45,11381.74,3726.22,6617.74,1119.25,46392.41,2024,11,9,12,5,45207.66,54819.06,47751.39625,6364.816818471741
2024-11-09 13:00:00,14359.54,1484.83,6917.44,1514.79,11607.49,3962.82,6912.09,1108.75,47867.75,2024,11,9,13,5,46392.41,55943.88,47414.89083333334,6121.699212681474
2024-11-09 14:00:00,15015.31,1517.88,6968.29,1513.27,11838.66,4221.88,7236.06,1111.64,49422.99,2024,11,9,14,5,47867.75,56940.34,47101.667916666665,5796.825603973656
2024-11-09 15:00:00,15570.54,1583.08,6995.67,1517.55,12170.8,4397.89,7589.95,1125.41,50950.9,2024,11,9,15,5,49422.99,57435.59,46831.4725,5433.982491037691
2024-11-09 16:00:00,15855.78,1601.79,6968.75,1524.12,12398.41,4483.48,7891.89,1140.59,51864.79,2024,11,9,16,5,50950.9,56873.58,46622.77291666667,5118.563151922534
2024-11-09 17:00:00,15620.58,1597.84,6939.96,1521.33,12402.2,4420.24,8047.29,1150.72,51700.15,2024,11,9,17,5,51864.79,55914.0,46447.19583333333,4851.292265602275
2024-11-09 18:00:00,15118.45,1581.95,6667.6,1401.87,12221.5,4292.44,7885.98,1139.05,50308.83,2024,11,9,18,5,51700.15,54718.25,46263.47,4601.5006999604575
2024-11-09 19:00:00,14950.22,1580.45,6842.3,1506.45,12272.09,4220.55,7684.86,1166.64,50223.57,2024,11,9,19,5,50308.83,53799.77,46114.46166666667,4400.352212327284
2024-11-09 20:00:00,14629.17,1514.09,6853.02,1542.73,12038.73,4042.0,7399.95,1158.67,49178.37,2024,11,9,20,5,50223.57,52438.88,45978.607083333336,4244.165316724652
2024-11-09 21:00:00,14312.17,1472.5,6805.84,1524.75,11662.16,3912.63,7153.51,1145.4,47988.96,2024,11,9,21,5,49178.37,51140.27,45847.30250000001,4124.595241056666
2024-11-09 22:00:00,13975.31,1442.47,6749.88,1497.88,11227.99,3740.5,6925.86,1124.43,46684.33,2024,11,9,22,5,47988.96,49618.83,45725.03166666667,4050.764647895238
2024-11-09 23:00:00,13542.31,1383.35,6734.17,1462.21,10743.42,3575.52,6600.3,1089.06,45130.33,2024,11,9,23,5,46684.33,47762.23,45615.36916666667,4028.7814515488813
2024-11-10 00:00:00,13049.35,1257.99,6747.03,1433.45,10158.71,3382.99,6291.17,1036.42,43357.1,2024,11,10,0,6,45130.33,45682.82,45518.464166666665,4054.9738419652645
2024-11-10 01:00:00,12644.57,1230.3,6756.75,1262.79,9688.01,3234.94,5995.64,992.39,41805.39,2024,11,10,1,6,43357.1,43966.62,45428.41291666666,4114.495973908063
2024-11-10 02:00:00,12271.06,1219.8,6732.15,1238.86,9327.15,3082.86,5723.51,972.39,40567.78,2024,11,10,2,6,41805.39,42162.91,45361.949166666665,4181.870802873616
2024-11-10 03:00:00,11975.63,1171.99,6736.01,1226.52,9089.33,2994.26,5544.06,961.85,39699.64,2024,11,10,3,6,40567.78,40664.72,45321.737499999996,4233.325212980943
2024-11-10 04:00:00,11788.32,1166.81,6825.44,1223.87,8934.78,2939.45,5415.07,966.88,39260.62,2024,11,10,4,6,39699.64,39959.07,45292.635416666664,4273.999199085035
2024-11-10 05:00:00,11751.13,1151.31,6906.01,1244.94,8923.12,2877.66,5350.97,967.08,39172.23,2024,11,10,5,6,39260.62,39626.89,45273.69125,4301.125579275204
2024-11-10 06:00:00,11796.97,1177.26,6969.43,1283.9,9035.61,2854.37,5369.5,981.99,39469.04,2024,11,10,6,6,39172.23,40034.72,45250.121250000004,4332.518556713792
2024-11-10 07:00:00,11906.56,1217.35,6996.58,1323.9,9362.24,2879.83,5493.59,1015.49,40195.54,2024,11,10,7,6,39469.04,40826.58,45223.82791666667,4362.343677505836
2024-11-10 08:00:00,12025.41,1268.04,7025.54,1326.65,9723.41,2945.81,5633.64,1038.04,40986.53,2024,11,10,8,6,40195.54,41612.94,45197.7275,4386.69335119876
2024-11-10 09:00:00,12507.79,1358.07,7004.39,1366.97,10262.63,3067.04,5960.0,1061.28,42588.16,2024,11,10,9,6,40986.53,43077.12,45177.354166666664,4398.09104560206
2024-11-10 10:00:00,13008.45,1426.7,6989.01,1376.14,10732.01,3372.67,6330.69,1072.67,44308.33,2024,11,10,10,6,42588.16,44233.43,45180.475,4397.4186492400295
2024-11-10 11:00:00,13466.97,1482.65,6991.52,1389.46,11093.88,3606.57,6751.07,1082.87,45865.0,2024,11,10,11,6,44308.33,45207.66,45207.864166666666,4399.641879301164
2024-11-10 12:00:00,13898.51,1523.24,6980.43,1391.05,11529.36,3984.15,7248.57,1104.92,47660.23,2024,11,10,12,6,45865.0,46392.41,45260.69,4422.037180646852
2024-11-10 13:00:00,14288.62,1678.93,6997.36,1399.73,12044.1,4369.72,7818.58,1131.27,49728.31,2024,11,10,13,6,47660.23,47867.75,45338.21333333334,4485.581368113627
2024-11-10 14:00:00,14736.87,1791.19,7001.41,1425.92,12593.42,4703.63,8376.74,1166.13,51795.33,2024,11,10,14,6,49728.31,49422.99,45437.06083333333,4604.08410464825
2024-11-10 15:00:00,15038.34,1829.12,7030.59,1440.82,13023.15,4882.5,8940.52,1201.93,53386.96,2024,11,10,15,6,51795.33,50950.9,45538.56333333333,4755.298136338441
2024-11-10 16:00:00,15253.48,1877.56,7068.54,1460.22,13414.47,5000.8,9343.72,1231.84,54650.62,2024,11,10,16,6,53386.96,51864.79,45654.63958333334,4946.587987714501
2024-11-10 17:00:00,15196.46,1853.31,6936.57,1431.26,13510.72,5041.34,9487.3,1255.63,54712.59,2024,11,10,17,6,54650.62,51700.15,45780.15791666667,5141.058111650005
2024-11-10 18:00:00,14702.79,1735.27,6425.54,1244.22,12877.61,4811.82,9175.2,1240.12,52212.57,2024,11,10,18,6,54712.59,50308.83,45859.480416666665,5227.922734137768
2024-11-10 19:00:00,14664.91,1676.63,6269.96,1160.76,12813.47,4728.7,8879.69,1249.47,51443.58,2024,11,10,19,6,52212.57,50223.57,45910.31416666667,5277.894520942665
2024-11-10 20:00:00,14219.9,1597.46,6065.53,1120.19,12423.2,4524.37,8461.23,1220.5,49632.38,2024,11,10,20,6,51443.58,49178.37,45929.231250000004,5290.914771730225
2024-11-10 21:00:00,13694.34,1569.48,6372.01,1207.61,11893.83,4366.09,8079.08,1184.05,48366.5,2024,11,10,21,6,49632.38,47988.96,45944.962083333325,5297.861657297029
2024-11-10 22:00:00,13402.28,1514.78,6453.72,1180.77,11453.57,4192.22,7733.61,1145.93,47076.88,2024,11,10,22,6,48366.5,46684.33,45961.318333333336,5300.848700811861
2024-11-10 23:00:00,13049.54,1420.17,6655.45,1181.37,11071.56,3993.6,7224.04,1104.75,45700.49,2024,11,10,23,6,47076.88,45130.33,45985.075000000004,5298.239553945948
2024-11-11 00:00:00,12494.78,1323.2,6866.13,1154.76,10277.35,3790.51,6682.75,1066.36,43655.85,2024,11,11,0,0,45700.49,43357.1,45997.52291666667,5292.144269196828
2024-11-11 01:00:00,11913.64,1260.68,6848.73,1138.1,9662.22,3609.06,6238.9,1028.15,41699.48,2024,11,11,1,0,43655.85,41805.39,45993.10999999999,5295.834784006484
2024-11-11 02:00:00,11516.54,1211.37,6846.9,1119.12,9281.8,3469.64,5889.54,1019.55,40354.45,2024,11,11,2,0,41699.48,40567.78,45984.22125,5305.506999983096
2024-11-11 03:00:00,11296.66,1177.74,6829.3,1076.52,9108.05,3317.72,5700.65,1012.72,39519.35,2024,11,11,3,0,40354.45,39699.64,45976.70916666667,5314.911543931283
2024-11-11 04:00:00,11240.71,1151.58,6823.87,1067.31,9037.09,3245.05,5600.85,1011.84,39178.31,2024,11,11,4,0,39519.35,39260.62,45973.27958333333,5319.458307668075
2024-11-11 05:00:00,11413.81,1190.13,6751.58,1084.12,9263.98,3199.32,5689.47,1037.41,39629.83,2024,11,11,5,0,39178.31,39172.23,45992.34625,5294.784127783729
2024-11-11 06:00:00,11787.02,1185.12,6691.0,1127.09,9850.2,3326.08,5950.62,1071.55,40988.69,2024,11,11,6,0,39629.83,39469.04,46055.665,5221.967916469054
2024-11-11 07:00:00,12247.09,1293.88,6591.27,1170.18,10720.81,3549.49,6360.67,1125.24,43058.63,2024,11,11,7,0,40988.69,40195.54,46174.96041666666,5113.857666804192
2024-11-11 08:00:00,12623.65,1364.32,6771.64,1262.97,11282.19,3609.96,6589.43,1140.07,44644.24,2024,11,11,8,0,43058.63,40986.53,46327.365,5005.871632708335
2024-11-11 09:00:00,13190.61,1433.74,7087.75,1426.62,11684.65,3793.66,6778.76,1150.54,46546.32,2024,11,11,9,0,44644.24,42588.16,46492.28833333333,4942.120486590474
2024-11-11 10:00:00,13825.05,1508.61,7093.37,1435.17,11941.13,3880.6,7029.32,1136.33,47849.57,2024,11,11,10,0,46546.32,44308.33,46639.840000000004,4926.921547227716
2024-11-11 11:00:00,14373.67,1575.21,7045.11,1443.58,12253.36,4292.34,7388.05,1144.24,49515.57,2024,11,11,11,0,47849.57,45865.0,46791.94708333333,4958.212137894774
